student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
163069,22,Other,Psychology,6.7,2.1,3.0,No,96.5,6.1,Poor,0,Some College,High,10,No,4.0,8,3.3,No,4,12.5,Dorm,Yes,High,1,6,9,Reading,1.5,100
163070,28,Female,Engineering,3.5,4.4,3.0,No,74.2,7.2,Good,6,Master,High,9.7,Yes,2.71,1,6.9,No,1,11.4,Dorm,No,High,10,5,10,Kinesthetic,5.6,74
163071,28,Female,Computer Science,3.132776855562045,0.9,2.7,Yes,79.7,8.2,Good,6,Master,Low,10,No,3.0,5,5.6,No,3,7.7,Library,Yes,Low,4,5,10,Reading,7.6,71
163072,23,Female,Engineering,2.0,2.5,3.9,No,55.4,4,Good,3,Bachelor,Low,9.4,Yes,4.0,4,3.7,No,5,9.7,Dorm,Yes,Low,2,9,6,Visual,4.1,100
163073,20,Other,Arts,0.3,2.4,2.5,No,54.0,7.1,Good,5,High School,Low,6.6,Yes,2.28,4,8.6,No,4,5.6,Cafe,No,Medium,6,4,10,Auditory,6.7,49
163074,17,Male,Psychology,1.6,4.0,0.2,No,46.0,6.7,Fair,1,High School,High,5.2,Yes,3.9,4,2.0,No,5,5.8,Cafe,Yes,Medium,8,10,5,Reading,9.3,96
163075,24,Female,Engineering,4.4,1.8,3.9,Yes,40.1,7.3,Poor,5,Master,Medium,9.3,Yes,4.0,5,2.5,No,1,12.0,Co-Learning Group,No,High,2,5,10,Kinesthetic,6.9,96
163076,22,Other,Engineering,5.1,2.5,2.1,Yes,96.1,7.7,Fair,2,Bachelor,Medium,9.9,No,2.9,4,7.3,No,3,10.4,Dorm,Yes,Medium,6,7,8,Visual,9.8,72
163077,26,Female,Computer Science,7.735067854843397,3.6,1.8,No,63.8,8.3,Good,3,Master,High,4.7,No,4.0,2,4.2,No,4,14.3,Co-Learning Group,Yes,Low,6,10,5,Kinesthetic,10.0,90
163078,22,Other,Arts,4.7,1.6,3.6,Yes,62.2,6.8,Good,1,Some College,Low,4.6,Yes,4.0,5,6.1,No,0,10.5,Dorm,Yes,High,7,7,8,Reading,6.0,100
163079,22,Female,Engineering,5.8,1.6,1.3,No,83.7,4.4,Good,1,Bachelor,High,6.5,Yes,4.0,7,9.1,Yes,3,8.8,Quiet Room,Yes,High,5,2,10,Kinesthetic,9.6,97
163080,28,Other,Engineering,2.7,3.2,0.8,No,67.3,5.9,Good,6,High School,High,5.4,No,3.1,1,3.9,No,4,8.1,Quiet Room,Yes,High,8,1,10,Reading,9.0,77
163081,17,Female,Engineering,5.6,0.8,0.7,No,60.0,4.6,Fair,1,Bachelor,High,8.1,No,3.8,7,4.8,No,0,7.4,Cafe,No,Medium,8,3,10,Reading,7.6,100
163082,25,Other,Computer Science,5.258835666339527,0.1,2.0,No,43.0,5.6,Fair,0,PhD,Medium,8.5,Yes,4.0,2,9.2,Yes,5,8.1,Quiet Room,Yes,Medium,3,3,10,Visual,1.8,100
163083,24,Male,Biology,4.4,3.0,0.1,Yes,72.5,7.7,Fair,3,High School,Low,8.3,No,3.29,3,8.0,No,0,8.3,Library,Yes,Low,1,5,10,Reading,8.3,89
163084,24,Female,Engineering,8.8,1.1,3.0,No,43.7,6.3,Poor,0,High School,Medium,6.7,Yes,3.43,6,2.5,No,3,14.4,Dorm,Yes,Low,10,5,10,Visual,5.6,87
163085,22,Male,Biology,2.9,0.5,1.0,No,70.8,10.4,Fair,2,Bachelor,Low,4.9,No,3.34,4,7.3,No,1,6.2,Co-Learning Group,No,Low,9,4,10,Kinesthetic,9.5,79
163086,25,Male,Biology,4.0,2.3,1.3,No,92.6,9.0,Fair,2,Some College,Low,6.0,Yes,3.62,4,5.8,No,0,7.6,Cafe,No,High,10,2,10,Visual,7.5,91
163087,25,Female,Arts,1.7,3.5,2.7,No,87.3,5.0,Good,6,Master,Medium,7.2,Yes,3.14,1,4.6,No,4,8.4,Co-Learning Group,Yes,High,9,3,10,Reading,5.0,73
163088,19,Male,Business,5.9,4.2,2.7,No,90.4,10.2,Poor,2,Master,Low,7.6,Yes,3.58,8,4.3,No,5,13.9,Cafe,Yes,Low,8,5,10,Kinesthetic,4.3,81
163089,20,Female,Engineering,1.2,0.1,0.6,Yes,83.6,5.8,Poor,5,Some College,High,7.1,No,3.99,1,5.8,No,0,2.2,Dorm,Yes,Low,3,4,10,Reading,3.9,94
163090,26,Female,Business,2.8,4.4,0.6,Yes,73.8,4.7,Good,4,Some College,High,5.5,Yes,3.03,5,5.3,No,4,9.8,Co-Learning Group,No,Low,10,2,10,Auditory,2.0,80
163091,24,Male,Computer Science,5.641111230346784,2.9,2.4,No,69.0,6.3,Good,4,Some College,Low,8.9,No,3.61,3,4.5,No,1,12.8,Dorm,No,Low,6,7,8,Kinesthetic,3.1,94
163092,19,Other,Psychology,5.6,0.4,2.2,Yes,72.7,8.5,Fair,4,Some College,Low,8.7,No,4.0,4,3.4,No,2,9.2,Co-Learning Group,No,High,2,9,6,Kinesthetic,7.2,100
163093,23,Other,Business,3.5,2.5,3.5,Yes,88.5,6.6,Good,0,High School,High,6.3,No,3.03,3,3.9,No,2,9.6,Cafe,No,Medium,4,5,10,Reading,8.5,78
163094,17,Other,Biology,6.0,4.3,0.2,Yes,92.0,9.3,Good,1,High School,High,5.8,Yes,3.89,4,3.7,No,4,11.2,Library,Yes,Medium,8,6,9,Reading,6.4,93
163095,16,Female,Biology,4.8,2.9,2.4,Yes,71.9,8.2,Good,4,PhD,Medium,7.8,No,4.0,1,6.0,No,1,11.1,Quiet Room,No,High,1,1,10,Reading,6.2,100
163096,19,Male,Engineering,4.6,3.8,1.8,No,43.7,9.2,Good,7,High School,Medium,6.0,Yes,4.0,4,5.7,No,2,10.2,Library,Yes,Medium,3,8,7,Visual,8.6,100
163097,24,Other,Computer Science,5.5751692557046315,0.2,0.7,Yes,42.1,5.3,Fair,0,Master,Low,4.7,No,4.0,3,4.0,No,4,6.5,Library,Yes,Medium,8,6,9,Auditory,5.2,95
163098,25,Female,Engineering,5.7,2.2,1.7,Yes,95.0,7.3,Poor,0,Some College,Low,4.1,Yes,3.13,4,3.6,No,3,10.6,Co-Learning Group,No,High,1,1,10,Reading,9.8,72
163099,21,Male,Engineering,2.0,0.8,1.5,No,56.8,9.6,Fair,5,Master,High,10,Yes,4.0,7,1.9,No,4,6.2,Co-Learning Group,No,High,1,3,10,Auditory,1.2,99
163100,17,Female,Arts,0.5,4.4,0.9,No,86.5,7.2,Good,6,High School,Low,6.0,Yes,4.0,1,3.5,No,3,7.3,Library,No,Medium,10,9,6,Visual,5.9,95
163101,19,Other,Biology,3.0,4.2,1.7,No,42.4,10.2,Fair,2,Master,High,5.5,No,3.33,4,8.1,Yes,0,10.8,Library,No,Low,4,3,10,Auditory,5.4,80
163102,17,Female,Psychology,1.7,3.6,2.5,Yes,94.3,8.9,Good,5,Master,Medium,5.8,Yes,3.06,7,1.4,No,3,8.5,Dorm,Yes,High,4,9,6,Reading,6.0,84
163103,28,Male,Computer Science,5.694275220973562,1.6,0.5,Yes,52.4,7.0,Poor,0,Bachelor,Medium,8.4,No,2.79,2,6.6,No,1,9.0,Cafe,No,High,2,6,9,Reading,6.5,72
163104,26,Male,Psychology,3.6,0.3,1.3,No,47.2,7.2,Fair,4,Some College,High,5.0,No,3.63,6,3.2,No,2,5.5,Library,Yes,Low,2,6,9,Auditory,4.5,92
163105,19,Female,Psychology,6.0,2.4,3.5,Yes,95.2,6.3,Poor,7,High School,High,9.1,No,3.46,6,5.0,No,5,13.2,Co-Learning Group,No,Low,3,4,10,Reading,2.0,78
163106,20,Female,Business,2.3,3.4,3.1,No,65.0,5.0,Good,0,Bachelor,High,2.8,No,3.76,1,2.9,No,2,9.0,Library,No,High,10,1,10,Kinesthetic,7.9,97
163107,19,Female,Psychology,2.4,4.4,2.4,No,61.5,5.8,Good,1,Master,High,4.2,No,4.0,7,5.1,No,3,11.0,Cafe,Yes,Low,3,7,8,Auditory,7.5,99
163108,28,Male,Biology,2.5,4.2,2.7,No,94.4,6.8,Fair,7,High School,Low,2.8,No,2.99,1,6.7,No,2,10.9,Cafe,Yes,High,2,5,10,Auditory,7.7,73
163109,17,Other,Biology,4.2,0.4,1.0,Yes,84.1,7.8,Good,6,Master,High,3.3,Yes,4.0,8,6.0,No,5,6.3,Co-Learning Group,No,Low,8,3,10,Reading,6.9,98
163110,22,Other,Business,3.2,1.9,0.4,No,81.8,5.9,Good,0,Some College,High,6.3,Yes,3.86,8,2.8,No,1,7.3,Library,No,High,5,1,10,Visual,6.4,90
163111,19,Male,Biology,3.8,4.5,1.7,Yes,48.1,5.7,Fair,5,Master,Low,9.7,No,4.0,6,4.0,No,1,10.3,Co-Learning Group,No,High,1,8,7,Visual,9.1,95
163112,20,Male,Psychology,4.4,1.6,0.8,No,80.2,6.6,Fair,7,High School,High,5.6,No,3.28,3,6.8,No,2,7.9,Co-Learning Group,Yes,High,7,4,10,Kinesthetic,6.5,85
163113,17,Male,Biology,4.2,0.5,1.7,No,69.2,6.9,Poor,3,Bachelor,High,10,No,3.49,4,2.6,No,2,7.5,Co-Learning Group,No,Low,4,9,6,Visual,9.6,89
163114,23,Female,Business,5.4,0.8,2.9,Yes,45.4,7.3,Good,7,PhD,Medium,8.4,Yes,4.0,1,3.6,No,5,10.4,Quiet Room,No,Low,7,10,5,Reading,2.3,98
163115,22,Other,Arts,4.8,3.7,1.6,Yes,81.3,8.1,Fair,2,Master,High,6.3,Yes,4.0,7,8.4,No,5,11.5,Quiet Room,No,Low,5,10,5,Reading,2.5,98
163116,19,Male,Engineering,4.4,2.4,2.2,Yes,72.4,6.0,Good,0,PhD,Medium,10,Yes,4.0,1,3.0,No,5,10.1,Cafe,Yes,High,10,10,5,Auditory,5.6,100
163117,27,Male,Biology,3.3,1.1,2.8,Yes,53.9,5.6,Good,6,Master,High,4.4,No,2.57,4,3.7,No,0,9.1,Cafe,No,Medium,2,4,10,Reading,3.5,60
163118,16,Female,Business,3.6,1.6,2.4,Yes,93.8,8.0,Fair,3,High School,High,10,No,4.0,5,5.9,No,1,7.8,Quiet Room,No,High,6,6,9,Auditory,9.6,92
163119,26,Other,Engineering,0.9,3.3,3.4,Yes,79.8,8.6,Fair,6,Bachelor,High,10,Yes,2.94,5,2.3,No,4,8.4,Dorm,Yes,Low,10,7,8,Reading,7.1,66
163120,21,Male,Psychology,4.8,3.0,3.0,No,48.0,6.9,Good,4,Bachelor,Low,7.4,Yes,3.28,2,4.1,No,3,11.2,Cafe,No,Medium,2,1,10,Kinesthetic,5.1,87
163121,28,Other,Business,4.7,3.3,2.4,No,88.3,6.6,Poor,0,Some College,Low,7.4,No,4.0,2,6.5,No,4,10.9,Quiet Room,No,High,7,6,9,Reading,5.7,95
163122,26,Other,Engineering,0.9,3.9,2.1,Yes,79.4,6.4,Fair,0,Master,Medium,7.2,No,2.83,8,5.9,No,4,7.9,Library,Yes,Medium,7,1,10,Kinesthetic,6.4,68
163123,17,Male,Engineering,2.2,0.7,3.6,Yes,62.8,4.6,Good,0,Master,Medium,10,No,2.15,2,6.1,No,3,8.3,Cafe,Yes,High,1,2,10,Reading,3.2,55
163124,19,Female,Computer Science,5.112735583836829,3.7,0.2,Yes,92.4,6.2,Fair,0,High School,Medium,3.3,No,3.57,2,3.0,No,2,9.7,Cafe,No,Medium,2,10,5,Auditory,9.3,90
163125,20,Other,Computer Science,5.440854475487434,3.4,1.9,No,65.9,5.8,Good,4,Master,High,2.4,Yes,3.37,4,1,No,3,10.9,Library,Yes,High,1,2,10,Reading,8.5,75
163126,20,Other,Psychology,8.4,4.8,1.0,Yes,43.5,6.2,Good,5,Some College,High,7.9,No,4.0,3,7.5,No,0,15.5,Co-Learning Group,Yes,High,2,10,5,Reading,1.2,98
163127,16,Other,Engineering,6.0,2.8,1.5,Yes,65.6,6.5,Good,1,PhD,High,4.2,Yes,3.63,2,3.8,No,1,10.7,Co-Learning Group,Yes,Medium,8,10,5,Visual,3.2,93
163128,25,Other,Arts,4.4,1.0,0.6,No,57.3,6.9,Good,2,Bachelor,High,7.0,Yes,4.0,3,3.1,No,0,7.0,Cafe,Yes,High,9,5,10,Kinesthetic,4.6,100
163129,23,Male,Business,4.5,0.0,4.0,Yes,75.3,5.0,Good,6,High School,Medium,10,Yes,3.8,2,4.4,No,0,8.7,Library,Yes,High,6,9,6,Auditory,5.4,96
163130,16,Other,Biology,6.3,1.1,3.1,No,71.5,6.9,Good,7,Master,Low,7.7,No,4.0,7,1.2,No,1,10.7,Cafe,Yes,Low,4,2,10,Reading,5.3,100
163131,19,Female,Biology,2.0,2.2,1.9,No,94.8,9.9,Poor,2,Bachelor,Medium,7.1,No,3.23,7,8.0,No,3,7.7,Quiet Room,No,Medium,9,6,9,Auditory,9.3,88
163132,19,Other,Computer Science,4.239453870446408,0.3,1.7,Yes,67.1,6.7,Fair,3,PhD,Low,6.8,Yes,4.0,1,5.2,No,3,7.5,Library,Yes,Low,10,6,9,Reading,7.5,100
163133,26,Male,Arts,2.5,3.4,3.1,Yes,84.2,4.5,Fair,2,PhD,Medium,6.6,No,2.75,4,7.0,No,3,9.5,Cafe,Yes,Medium,10,9,6,Kinesthetic,7.0,71
163134,26,Female,Business,1.5,1.8,0.9,Yes,92.9,7.0,Fair,5,Master,Medium,7.0,No,4.0,2,4.7,No,0,4.7,Co-Learning Group,No,Medium,9,6,9,Auditory,4.0,98
163135,21,Male,Psychology,4.5,1.6,0.8,Yes,75.2,5.7,Poor,1,Master,Medium,7.9,Yes,3.23,2,5.7,No,3,8.1,Dorm,Yes,Medium,10,8,7,Visual,6.8,81
163136,18,Female,Engineering,8.0,4.9,0.9,Yes,87.8,4,Good,3,Some College,High,5.1,No,3.93,1,4.4,No,4,15.7,Library,Yes,High,7,4,10,Visual,2.7,95
163137,23,Other,Computer Science,5.4653448612069315,1.5,1.4,Yes,60.1,6.8,Fair,7,PhD,High,4.8,No,3.26,5,6.0,No,4,10.3,Library,No,Medium,5,2,10,Kinesthetic,6.0,87
163138,16,Other,Engineering,5.4,1.0,4.0,No,71.6,6.2,Poor,1,High School,Medium,6.6,Yes,3.32,8,4.3,No,0,12.3,Library,Yes,Medium,1,2,10,Reading,2.5,89
163139,23,Male,Arts,3.8,1.5,3.3,No,91.5,7.4,Good,6,Some College,Low,6.1,Yes,3.8,1,3.9,No,4,9.8,Library,Yes,Medium,10,1,10,Auditory,9.9,94
163140,19,Other,Psychology,3.7,1.2,2.3,No,47.9,9.1,Fair,4,Some College,Low,6.1,No,3.62,4,5.7,No,0,8.6,Co-Learning Group,Yes,High,10,6,9,Reading,4.1,95
163141,26,Other,Psychology,0,1.4,3.8,No,61.9,5.9,Good,4,Master,Low,7.7,No,2.72,5,5.6,No,2,6.7,Dorm,No,High,4,8,7,Auditory,1.6,67
163142,21,Male,Arts,3.0,0.9,2.9,No,81.2,5.3,Fair,7,PhD,High,4.2,No,3.63,4,2.0,No,5,8.4,Dorm,Yes,Low,1,3,10,Kinesthetic,9.5,94
163143,23,Other,Arts,7.7,0.4,2.9,Yes,45.4,6.4,Fair,2,High School,Low,7.8,No,3.98,1,5.6,No,5,12.6,Cafe,Yes,Low,1,6,9,Reading,9.4,100
163144,23,Female,Business,9.7,2.4,3.4,Yes,59.5,6.9,Fair,0,Bachelor,Medium,6.7,Yes,4.0,7,4.4,No,1,15.6,Cafe,No,High,4,5,10,Auditory,1.1,96
163145,20,Other,Computer Science,2.502926337944468,0.1,2.5,No,85.9,6.2,Good,7,Master,Low,8.3,Yes,2.94,4,5.5,No,2,5.2,Co-Learning Group,No,High,1,6,9,Auditory,6.0,71
163146,22,Male,Arts,4.9,2.4,1.3,Yes,82.7,6.5,Poor,4,High School,Low,6.8,Yes,3.45,7,4.4,No,1,9.0,Co-Learning Group,Yes,Low,1,5,10,Auditory,1.4,85
163147,22,Female,Arts,3.5,0.9,1.9,Yes,75.7,4.4,Fair,7,PhD,Low,6.9,No,4.0,2,5.1,No,5,7.6,Co-Learning Group,No,Medium,2,10,5,Visual,1.5,100
163148,22,Other,Engineering,4.3,1.7,3.4,Yes,70.2,9.0,Fair,4,PhD,High,8.8,Yes,4.0,5,5.1,No,3,10.6,Co-Learning Group,No,Medium,3,9,6,Reading,2.0,93
163149,18,Other,Biology,6.2,2.1,0.0,No,73.5,6.9,Good,0,Bachelor,High,8.0,No,3.21,6,4.1,No,0,10.0,Dorm,No,Medium,5,10,5,Kinesthetic,8.7,84
163150,28,Other,Arts,0,1.6,1.8,No,40.4,8.3,Good,4,High School,High,7.8,Yes,3.92,8,1.4,No,1,4.6,Co-Learning Group,No,Low,5,8,7,Reading,5.1,97
163151,21,Female,Biology,4.5,1.1,3.9,Yes,62.8,6.3,Good,5,Bachelor,High,7.7,No,3.47,3,6.6,No,4,9.7,Quiet Room,Yes,High,3,9,6,Reading,9.7,78
163152,16,Female,Computer Science,5.8462398852949065,3.7,2.1,Yes,54.2,7.2,Fair,0,Bachelor,High,9.2,No,4.0,5,7.4,No,3,12.5,Library,Yes,Low,5,6,9,Kinesthetic,1.4,93
163153,24,Male,Business,5.1,0.4,3.4,Yes,49.4,7.1,Good,4,Some College,Medium,8.4,No,4.0,4,2.5,No,2,9.7,Dorm,Yes,Medium,6,4,10,Kinesthetic,7.6,95
163154,20,Female,Engineering,4.9,2.0,0.5,Yes,89.0,11.0,Good,7,Bachelor,High,10,Yes,4.0,5,3.0,No,3,8.2,Co-Learning Group,No,High,9,10,5,Kinesthetic,2.7,100
163155,16,Other,Biology,4.9,3.0,2.8,No,53.1,6.0,Good,5,Master,High,4.4,No,4.0,6,5.7,No,4,11.2,Library,No,Low,6,8,7,Kinesthetic,7.6,100
163156,27,Male,Arts,5.1,1.9,0.9,No,43.5,5.6,Poor,7,Master,Medium,7.6,No,3.95,3,5.8,No,1,8.0,Library,No,Medium,8,6,9,Kinesthetic,4.9,100
163157,27,Other,Arts,5.4,3.5,1.4,No,46.0,8.6,Fair,3,Master,High,7.5,Yes,3.8,4,4.7,No,2,10.5,Dorm,Yes,High,2,5,10,Kinesthetic,6.9,88
163158,23,Female,Biology,5.5,0.4,0.2,No,83.6,4.5,Fair,4,Bachelor,High,8.0,No,4.0,8,4.1,No,0,6.9,Library,Yes,High,3,10,5,Visual,7.2,100
163159,18,Female,Psychology,2.6,4.7,2.4,Yes,99.3,7.2,Fair,1,Some College,Medium,6.0,No,3.72,2,6.2,No,5,10.2,Dorm,Yes,Medium,5,6,9,Auditory,2.5,91
163160,27,Other,Arts,3.5,0.5,1.0,No,65.5,5.3,Fair,1,High School,High,8.8,Yes,3.1,5,5.2,No,5,6.3,Library,Yes,Medium,7,4,10,Auditory,6.7,71
163161,21,Female,Business,0.2,3.6,0.2,Yes,48.8,7.1,Fair,7,Master,Medium,6.1,No,2.24,5,5.1,No,4,5.2,Dorm,No,High,7,2,10,Kinesthetic,4.5,55
163162,17,Other,Computer Science,3.039334135414011,2.3,3.4,Yes,68.0,7.1,Good,5,Some College,Low,2.3,No,3.95,3,5.2,No,5,10.0,Cafe,Yes,Low,1,10,5,Visual,9.5,99
163163,22,Male,Arts,2.3,1.5,0.3,No,66.0,9.6,Good,5,Master,Low,10,Yes,4.0,6,3.3,No,5,4.9,Library,No,Low,6,10,5,Reading,5.0,100
163164,18,Female,Psychology,5.8,3.8,3.0,Yes,72.0,6.4,Fair,2,High School,Medium,8.4,No,4.0,1,8.2,No,1,13.1,Dorm,No,Low,2,10,5,Reading,6.5,97
163165,27,Other,Engineering,3.0,0.3,1.9,Yes,80.7,9.4,Good,6,PhD,High,4.0,Yes,3.5,1,2.6,No,5,5.7,Cafe,Yes,Medium,6,7,8,Kinesthetic,6.4,83
163166,16,Other,Psychology,5.8,4.1,1.2,No,84.6,6.8,Good,1,PhD,High,5.7,No,4.0,7,4.0,No,1,12.7,Cafe,Yes,Medium,7,8,7,Reading,6.3,100
163167,28,Male,Biology,1.5,0.9,0.3,Yes,85.9,4,Poor,6,PhD,Medium,5.1,No,2.65,5,4.0,No,0,3.6,Library,No,Low,2,1,10,Reading,6.2,56
163168,22,Male,Computer Science,4.831533310679589,0.0,2.8,Yes,58.8,6.7,Good,4,Master,High,6.0,No,3.76,1,1.4,No,5,8.1,Quiet Room,No,Medium,1,2,10,Kinesthetic,3.5,88
163169,21,Male,Engineering,7.9,3.6,1.9,No,43.7,5.0,Good,6,Bachelor,Medium,8.9,No,4.0,5,5.2,No,3,14.6,Cafe,No,High,8,2,10,Reading,3.9,88
163170,16,Other,Business,4.0,1.6,2.6,Yes,81.2,6.3,Good,5,Bachelor,Medium,7.6,No,3.53,2,5.4,No,3,10.0,Quiet Room,Yes,High,10,7,8,Visual,9.7,91
163171,26,Female,Psychology,0.4,0.5,2.3,No,93.5,4,Good,3,Some College,Low,6.5,No,2.26,1,6.8,No,2,5.2,Dorm,Yes,Low,6,3,10,Kinesthetic,6.8,59
163172,24,Other,Business,4.5,0.9,2.3,Yes,45.3,4.5,Good,6,Some College,Low,8.3,No,3.96,8,5.9,No,5,9.6,Dorm,No,Low,9,5,10,Visual,5.4,100
163173,21,Female,Computer Science,1.7702710910708883,1.2,0.4,Yes,85.8,4.1,Good,1,Master,Low,5.0,Yes,3.68,5,4.3,No,4,4.8,Co-Learning Group,No,High,4,8,7,Visual,7.7,98
163174,23,Male,Computer Science,9.042892152586326,3.4,3.2,Yes,74.8,5.3,Fair,1,Some College,High,8.0,Yes,4.0,3,3.8,No,2,16.0,Library,No,High,2,5,10,Visual,2.8,100
163175,18,Female,Arts,3.4,4.4,0.5,Yes,48.8,4.7,Good,6,Master,Low,7.3,Yes,4.0,7,1.3,No,4,10.0,Quiet Room,Yes,Low,3,4,10,Visual,5.5,91
163176,16,Female,Computer Science,3.874972318200779,3.4,2.2,Yes,71.6,6.7,Fair,7,Bachelor,High,5.9,Yes,3.99,3,4.4,No,5,10.0,Quiet Room,No,Low,8,7,8,Visual,5.6,100
163177,24,Other,Biology,6.6,1.5,3.1,Yes,57.2,7.0,Fair,4,Master,Low,2.6,Yes,4.0,6,7.5,No,5,12.2,Co-Learning Group,Yes,Low,10,5,10,Kinesthetic,7.7,98
163178,20,Male,Biology,4.6,3.6,2.0,Yes,94.1,6.3,Good,4,Master,High,10,No,3.5,5,1,No,1,11.3,Library,Yes,Low,3,2,10,Auditory,1.4,77
163179,17,Male,Biology,4.0,1.0,0.6,No,62.2,6.1,Good,2,Bachelor,High,6.0,No,2.99,4,4.1,No,1,6.5,Library,Yes,High,4,2,10,Auditory,7.2,80
163180,27,Female,Computer Science,4.633769205581761,1.0,2.9,Yes,94.7,7.6,Fair,5,Some College,Low,8.3,Yes,2.89,8,4.1,No,0,10.4,Co-Learning Group,No,Low,10,3,10,Visual,3.3,78
163181,17,Female,Arts,5.3,4.9,2.7,Yes,73.0,8.1,Good,0,Some College,Medium,3.3,Yes,3.53,2,2.9,No,0,13.0,Quiet Room,Yes,Medium,3,7,8,Visual,8.5,85
163182,27,Female,Engineering,5.8,4.6,2.6,Yes,53.9,5.7,Poor,2,Bachelor,Low,9.6,No,3.16,1,9.3,No,1,13.3,Dorm,Yes,High,1,4,10,Kinesthetic,7.1,80
163183,27,Male,Business,3.0,0.9,0.5,No,87.7,4.7,Fair,0,Bachelor,Medium,5.9,No,4.0,7,3.3,No,2,6.1,Co-Learning Group,Yes,Medium,3,6,9,Visual,5.4,93
163184,27,Female,Psychology,0,4.3,3.0,Yes,83.7,7.5,Good,1,Master,Medium,5.9,Yes,4.0,8,5.5,No,4,8.1,Library,No,Medium,9,7,8,Kinesthetic,5.3,100
163185,21,Male,Biology,0.5,0.9,0.1,Yes,68.4,8.0,Good,5,Bachelor,High,6.9,No,4.0,3,3.9,No,3,1.6,Co-Learning Group,Yes,Low,7,2,10,Auditory,6.0,95
163186,25,Male,Engineering,6.2,3.0,1.0,Yes,78.5,8.9,Poor,1,Bachelor,High,6.2,No,4.0,2,5.9,No,3,11.0,Co-Learning Group,Yes,Medium,3,8,7,Visual,4.0,100
163187,24,Male,Psychology,1.4,3.3,3.2,No,67.6,10.1,Fair,6,Bachelor,Medium,6.8,Yes,4.0,7,2.9,No,5,9.0,Quiet Room,Yes,Low,2,1,10,Reading,6.8,97
163188,28,Other,Business,2.3,3.1,3.8,Yes,76.5,7.4,Good,5,PhD,High,8.3,Yes,3.53,3,4.7,No,4,10.1,Cafe,No,Low,2,8,7,Kinesthetic,6.8,94
163189,16,Female,Arts,2.4,4.5,2.8,Yes,45.5,7.3,Good,6,Master,Medium,5.5,Yes,3.97,2,5.8,No,0,11.6,Cafe,No,Medium,8,1,10,Auditory,6.4,100
163190,21,Male,Business,0.5,4.8,3.0,Yes,97.4,6.2,Good,2,Bachelor,Medium,6.6,No,2.5,6,4.9,No,0,8.8,Library,Yes,Medium,6,5,10,Auditory,5.6,62
163191,17,Female,Psychology,3.2,2.3,3.7,Yes,75.4,10.8,Poor,6,Master,High,3.7,No,4.0,4,6.2,No,1,10.9,Library,Yes,Medium,10,10,5,Auditory,2.0,98
163192,22,Male,Engineering,4.1,3.4,3.4,No,53.4,6.5,Fair,7,PhD,Medium,5.8,Yes,4.0,3,5.6,No,0,12.5,Dorm,No,High,10,8,7,Visual,7.0,100
163193,21,Female,Computer Science,6.020431812307928,0.5,1.6,Yes,92.0,4.8,Fair,7,High School,Low,7.3,Yes,4.0,1,3.0,No,5,9.2,Dorm,No,Medium,5,3,10,Reading,7.5,89
163194,20,Other,Biology,6.1,1.0,0.6,Yes,44.1,6.1,Good,5,PhD,Medium,6.3,No,3.46,5,5.0,No,3,8.2,Cafe,No,Medium,6,5,10,Visual,9.5,90
163195,19,Other,Arts,7.1,4.1,1.7,No,78.0,7.0,Good,7,Master,Medium,7.3,Yes,4.0,1,6.4,No,5,13.5,Cafe,Yes,Low,3,7,8,Auditory,2.9,100
163196,22,Other,Business,5.1,2.6,3.9,Yes,44.9,7.4,Good,2,Bachelor,Medium,5.1,No,3.23,2,6.9,No,0,11.7,Quiet Room,No,Low,9,3,10,Kinesthetic,5.8,76
163197,26,Female,Biology,4.6,4.5,0.9,Yes,86.6,7.9,Fair,4,PhD,High,4.8,No,4.0,7,8.4,No,1,10.6,Quiet Room,Yes,Low,9,5,10,Visual,7.1,93
163198,27,Female,Arts,5.0,3.2,2.1,No,68.9,7.2,Good,5,Master,Medium,9.5,No,4.0,5,8.6,No,3,10.4,Quiet Room,Yes,High,5,10,5,Kinesthetic,3.0,100
163199,19,Other,Business,3.1,3.3,2.2,No,83.4,5.8,Good,7,High School,High,7.7,Yes,3.54,3,3.7,No,0,10.0,Co-Learning Group,Yes,Medium,10,8,7,Kinesthetic,8.5,87
163200,16,Other,Arts,5.2,2.6,1.8,No,91.1,4.6,Poor,2,Master,Medium,7.1,Yes,3.04,4,6.5,No,3,11.3,Quiet Room,Yes,Low,6,5,10,Kinesthetic,7.9,72
163201,28,Female,Psychology,5.3,0.6,3.1,No,88.6,7.3,Fair,7,High School,High,8.2,Yes,3.51,8,3.0,No,4,10.0,Cafe,No,High,6,10,5,Kinesthetic,8.1,91
163202,22,Female,Business,7.0,3.5,2.3,Yes,53.1,8.4,Fair,0,Master,Low,7.6,Yes,4.0,4,4.1,No,4,13.9,Library,No,High,10,10,5,Visual,2.6,100
163203,21,Female,Psychology,0,4.4,0.9,No,58.8,8.9,Poor,0,High School,Medium,6.3,Yes,3.13,7,3.0,No,4,5.7,Quiet Room,No,High,4,7,8,Kinesthetic,2.4,77
